,node,y,x,ref,highway,street_count
516,42429212,40.8650857,-73.9281099,,traffic_signals,3
517,42429215,40.8655306,-73.9272714,,traffic_signals,6
518,42429216,40.866025,-73.925872,,traffic_signals,3
519,42429217,40.866336,-73.925005,,traffic_signals,4
520,42429220,40.867016,-73.92311,,traffic_signals,4
521,42429222,40.867707,-73.9212171,,traffic_signals,4
522,42429226,40.8681187,-73.9197555,,traffic_signals,4
523,42429228,40.868482,-73.918561,,traffic_signals,3
524,42429231,40.868885,-73.917594,,traffic_signals,3
525,42429236,40.8693238,-73.9167458,,,3
526,42429242,40.8698643,-73.9158491,,traffic_signals,3
527,42429244,40.8704145,-73.9151316,,,3
528,42429255,40.871714,-73.9132764,,,3
529,42429287,40.875638,-73.9082537,,traffic_signals,3
530,42429314,40.7815417,-73.9604156,,traffic_signals,3
531,42429324,40.7808601,-73.9588013,,traffic_signals,4
532,42429330,40.7801372,-73.9570904,,traffic_signals,4
533,42429334,40.7795072,-73.9555814,,traffic_signals,4
534,42429338,40.7788301,-73.9539755,,traffic_signals,4
535,42429340,40.777887,-73.9517388,,traffic_signals,4
536,42429342,40.776888,-73.9493698,,traffic_signals,4
537,42429346,40.775148,-73.945275,,,3
538,42429348,40.7749461,-73.9447748,,traffic_signals,3
539,42429353,40.707205,-74.005951,,,3
540,42429354,40.707855,-74.0068357,,,4
541,42429373,40.735313,-73.994118,,traffic_signals,4
542,42429374,40.736668,-73.997341,,traffic_signals,4
543,42429375,40.7378614,-74.0001742,,traffic_signals,4
544,42429378,40.7387436,-74.0024001,,traffic_signals,4
545,42429388,40.7390953,-74.0030301,,,3
546,42429390,40.739418,-74.003865,,,4
547,42429394,40.7400297,-74.0053043,,traffic_signals,4
548,42429412,40.7409399,-74.0074994,,,4
549,42429431,40.7414704,-74.00874,,,3
550,42429452,40.8429382,-73.9346816,,traffic_signals,3
551,42429457,40.84355,-73.936126,,traffic_signals,4
552,42429466,40.844137,-73.937518,,traffic_signals,4
553,42429474,40.8446487,-73.9387288,,traffic_signals,3
554,42429479,40.846231,-73.94261,,,3
555,42429504,40.705313,-74.009016,,stop,4
556,42429507,40.7055418,-74.0090528,,,3
557,42429521,40.7064989,-74.0167436,,,3
558,42429530,40.810856,-73.939018,,traffic_signals,4
559,42429532,40.8121691,-73.9421726,,traffic_signals,4
560,42429536,40.8134246,-73.9451819,,traffic_signals,4
561,42429538,40.81458,-73.947947,,traffic_signals,3
562,42429541,40.8193946,-73.9593697,,traffic_signals,4
563,42429552,40.803228,-73.944597,,,3
564,42429557,40.7985787,-73.9731567,,,3
565,42429562,40.7138056,-74.0088463,,traffic_signals,4
566,42429563,40.714383,-74.010128,,traffic_signals,4
567,42429565,40.714904,-74.0113427,,traffic_signals,4
568,42429570,40.7152226,-74.0132124,,traffic_signals,4
569,42429595,40.7155725,-74.0155746,,,3
570,42429630,40.7158285,-74.0153819,,traffic_signals,4
571,42429633,40.7163193,-74.0164429,,,3
572,42429636,40.7142872,-73.9939293,,traffic_signals,4
573,42429641,40.7164855,-73.9928237,,traffic_signals,4
574,42429643,40.717668,-73.9922172,,traffic_signals,4
575,42429644,40.7185836,-73.9917491,,,4
576,42429645,40.7195624,-73.9912489,,traffic_signals,4
577,42429646,40.7207678,-73.9906322,,,4
578,42429647,40.7219247,-73.9900405,,,4
579,42429657,40.7385117,-73.9918058,,traffic_signals,4
580,42429659,40.73986,-73.995018,,traffic_signals,4
581,42429661,40.741056,-73.997862,,traffic_signals,4
582,42429662,40.7422581,-74.0006951,,traffic_signals,4
583,42429663,40.7434761,-74.0035806,,traffic_signals,4
584,42429664,40.744646,-74.006385,,traffic_signals,4
585,42429666,40.7453865,-74.0081247,,traffic_signals,4
586,42429680,40.771147,-73.967994,,traffic_signals,3
587,42429682,40.7704757,-73.9663887,,traffic_signals,4
588,42429685,40.769761,-73.9646697,,traffic_signals,4
589,42429688,40.7691229,-73.9631538,,traffic_signals,4
590,42429690,40.7684519,-73.9615495,,traffic_signals,4
591,42429693,40.7675129,-73.9593042,,traffic_signals,4
592,42429694,40.7664987,-73.9569389,,traffic_signals,4
593,42429700,40.7317982,-74.0011515,,stop,3
594,42429701,40.7311376,-74.0029381,,,3
595,42429703,40.8703989,-73.9121747,,,3
596,42429704,40.8711588,-73.9139795,,traffic_signals,5
597,42429705,40.871603,-73.915056,,,3
598,42429707,40.872116,-73.916278,,,3
599,42429708,40.872499,-73.917176,,stop,3
600,42429709,40.873022,-73.918459,,,2
601,42429727,40.8045555,-73.947737,,traffic_signals,4
602,42429735,40.806709,-73.952857,,traffic_signals,4
603,42429741,40.806981,-73.9535,,traffic_signals,4
604,42429744,40.8075923,-73.9549589,,traffic_signals,4
605,42429747,40.808177,-73.9563487,,traffic_signals,3
606,42429752,40.720336,-73.9940925,,traffic_signals,4
607,42429754,40.7199073,-73.9929178,,traffic_signals,4
608,42429756,40.7198216,-73.9921032,,traffic_signals,4
609,42429762,40.7191047,-73.9902756,,traffic_signals,4
610,42429766,40.7191021,-73.989732,,traffic_signals,4
611,42429769,40.718874,-73.9889804,,traffic_signals,4
612,42429773,40.7186264,-73.9881645,,traffic_signals,4
613,42429782,40.7183868,-73.9873747,,traffic_signals,4
614,42429806,40.717431,-73.9839974,,traffic_signals,4
615,42429809,40.716976,-73.982289,,,3
616,42429811,40.716718,-73.981438,,,3
617,42429812,40.716454,-73.9805736,,traffic_signals,4
618,42429814,40.715957,-73.9789246,,traffic_signals,3
619,42429819,40.7156979,-73.9780769,,,3
620,42429825,40.8110184,-73.9542665,,traffic_signals,4
621,42429829,40.7163029,-74.0061645,,,3
622,42429830,40.7165394,-74.0066823,,traffic_signals,4
623,42429832,40.7171217,-74.0079572,,traffic_signals,4
624,42429833,40.717598,-74.009,,,3
625,42429838,40.707694,-74.010201,,,3
626,42429840,40.706953,-74.008996,,,4
627,42429842,40.7060628,-74.0074544,,,4
628,42429844,40.705624,-74.006766,,traffic_signals,3
629,42429874,40.743451,-73.988194,,traffic_signals,4
630,42429876,40.7427711,-73.9865977,,traffic_signals,4
631,42429888,40.7420643,-73.9849234,,traffic_signals,4
632,42429890,40.7414058,-73.9833636,,traffic_signals,4
633,42429896,40.7407284,-73.981759,,traffic_signals,4
634,42429900,40.7397942,-73.9795317,,traffic_signals,4
635,42429910,40.7392313,-73.9781935,,,3
636,42429918,40.738796,-73.977148,,traffic_signals,4
637,42429946,40.8709698,-73.9192622,,crossing,3
638,42429960,40.868889,-73.915681,,,3
639,42429970,40.766767,-73.971189,,traffic_signals,3
640,42429971,40.7660912,-73.9695848,,traffic_signals,4
641,42429974,40.7653743,-73.9678596,,traffic_signals,4
642,42429976,40.7647323,-73.9663588,,traffic_signals,4
643,42429980,40.764057,-73.9647558,,traffic_signals,4
644,42429981,40.763113,-73.962515,,traffic_signals,4
645,42429986,40.7621165,-73.9601308,,traffic_signals,4
646,42429999,40.7754225,-73.9839656,,traffic_signals,3
647,42430004,40.7132584,-74.0092662,,traffic_signals,4
648,42430007,40.7138543,-74.0105666,,traffic_signals,4
649,42430009,40.714294,-74.011527,,traffic_signals,3
650,42430022,40.8471723,-73.9407716,,,1
651,42430023,40.847387,-73.940691,,,4
652,42430030,40.7206316,-73.9949663,,traffic_signals,4
653,42430034,40.7208958,-73.9957503,,traffic_signals,4
654,42430038,40.7211736,-73.9965747,,traffic_signals,4
655,42430041,40.7214509,-73.9973979,,traffic_signals,4
656,42430044,40.7215815,-73.9977854,,traffic_signals,3
657,42430050,40.7744096,-73.965617,,traffic_signals,3
658,42430052,40.7737351,-73.9640105,,traffic_signals,4
659,42430056,40.7730162,-73.962294,,traffic_signals,4
660,42430060,40.7723778,-73.9607795,,traffic_signals,4
661,42430063,40.7717042,-73.9591761,,traffic_signals,4
662,42430068,40.7707623,-73.9569342,,traffic_signals,4
663,42430075,40.7697674,-73.9545659,,traffic_signals,4
664,42430102,40.7255633,-74.0045513,,,3
665,42430108,40.724267,-74.004739,,,3
666,42430115,40.7182987,-74.0053609,,traffic_signals,4
667,42430118,40.7190194,-74.0051717,,traffic_signals,4
668,42430122,40.7198568,-74.0051934,,traffic_signals,4
669,42430126,40.7206388,-74.0052198,,traffic_signals,5
670,42430131,40.721025,-74.005248,,,3
671,42430136,40.7222274,-74.0053546,,,3
672,42430143,40.723625,-74.004786,,traffic_signals,5
673,42430147,40.724173,-74.004575,,traffic_signals,4
674,42430154,40.725513,-74.004031,,traffic_signals,4
675,42430160,40.72625,-74.00373,,traffic_signals,3
676,42430164,40.726958,-74.003445,,traffic_signals,4
677,42430167,40.727664,-74.003155,,traffic_signals,4
678,42430187,40.7297532,-74.0021622,,traffic_signals,6
679,42430205,40.7305503,-74.0017,,traffic_signals,4
680,42430217,40.7310625,-74.0014113,,traffic_signals,3
681,42430231,40.731706,-74.000954,,traffic_signals,4
682,42430233,40.732315,-74.000511,,traffic_signals,4
683,42430235,40.732929,-74.000066,,traffic_signals,4
684,42430237,40.7336634,-73.9995234,,traffic_signals,4
685,42430241,40.734784,-73.998714,,traffic_signals,4
686,42430247,40.735391,-73.998274,,traffic_signals,4
687,42430249,40.736032,-73.997805,,traffic_signals,4
688,42430255,40.738044,-73.996337,,traffic_signals,4
689,42430257,40.738686,-73.995874,,traffic_signals,4
690,42430259,40.739272,-73.995446,,traffic_signals,4
691,42430263,40.740442,-73.994593,,traffic_signals,4
692,42430265,40.7416174,-73.9937398,,traffic_signals,4
693,42430269,40.7422328,-73.9932916,,traffic_signals,4
694,42430271,40.742901,-73.992805,,traffic_signals,4
695,42430274,40.744186,-73.991871,,traffic_signals,4
696,42430277,40.7448072,-73.9914152,,traffic_signals,4
697,42430279,40.745421,-73.990968,,traffic_signals,4
698,42430282,40.746038,-73.990518,,traffic_signals,4
699,42430288,40.747277,-73.989617,,traffic_signals,4
700,42430292,40.7478958,-73.9891568,,traffic_signals,4
701,42430295,40.7485163,-73.9887,,traffic_signals,4
702,42430298,40.7491303,-73.9882543,,traffic_signals,4
703,42430304,40.7497931,-73.9877663,,traffic_signals,4
704,42430308,40.7504574,-73.9872874,,traffic_signals,4
705,42430311,40.751088,-73.9868238,,traffic_signals,4
706,42430314,40.7517,-73.986399,,traffic_signals,4
707,42430317,40.752317,-73.985947,,traffic_signals,4
708,42430320,40.752935,-73.985488,,traffic_signals,4
709,42430324,40.7535585,-73.9850397,,traffic_signals,4
710,42430329,40.754177,-73.984596,,traffic_signals,3
711,42430333,40.754842,-73.984118,,traffic_signals,4
712,42430338,40.755516,-73.983624,,traffic_signals,4
713,42430342,40.7561421,-73.9831665,,traffic_signals,4
714,42430344,40.7567712,-73.9827118,,traffic_signals,4
715,42430347,40.7573902,-73.9822537,,traffic_signals,4
716,42430350,40.7580163,-73.9817975,,traffic_signals,4
717,42430352,40.758645,-73.981341,,traffic_signals,4
718,42430356,40.7592744,-73.9808828,,traffic_signals,4
719,42430358,40.7599106,-73.9804176,,traffic_signals,4
720,42430361,40.7605248,-73.9799722,,traffic_signals,4
721,42430363,40.7611421,-73.9795173,,traffic_signals,4
722,42430367,40.761771,-73.979057,,traffic_signals,4
723,42430371,40.762396,-73.978601,,traffic_signals,4
724,42430375,40.763023,-73.9781397,,traffic_signals,4
725,42430378,40.7636462,-73.9776851,,traffic_signals,4
726,42430384,40.764324,-73.977196,,traffic_signals,4
727,42430390,40.7650275,-73.9766802,,traffic_signals,4
728,42430394,40.7656797,-73.976244,,traffic_signals,3
729,42430468,40.7283942,-74.0030858,,traffic_signals,3
730,42430474,40.7910468,-73.9513728,,traffic_signals,4
731,42430477,40.7903176,-73.9496351,,traffic_signals,4
732,42430479,40.7896812,-73.9481484,,traffic_signals,4
733,42430482,40.7889961,-73.9465562,,traffic_signals,4
734,42430485,40.7880644,-73.9443246,,traffic_signals,4
735,42430488,40.7870603,-73.9419364,,traffic_signals,4
736,42430519,40.7174635,-74.0106317,,,3
737,42430521,40.7174024,-74.0100927,,,3
738,42430529,40.7172851,-74.0090579,,traffic_signals,3
739,42430535,40.7141186,-74.0034172,,traffic_signals,3
740,42430550,40.716013,-74.0070959,,traffic_signals,4
741,42430557,40.7166018,-74.0083657,,traffic_signals,4
742,42430571,40.7169452,-74.0091064,,traffic_signals,4
743,42430589,40.7488769,-74.006932,,traffic_signals,4
744,42430594,40.7501781,-74.0060705,,traffic_signals,3
745,42430597,40.7507886,-74.0056363,,traffic_signals,4
746,42430600,40.7513932,-74.0051843,,traffic_signals,4
747,42430603,40.7520155,-74.0047377,,traffic_signals,4
748,42430607,40.7532728,-74.003806,,traffic_signals,4
749,42430629,40.7551201,-74.0024742,,traffic_signals,4
750,42430633,40.7557911,-74.0019943,,traffic_signals,4
751,42430639,40.7564655,-74.0015087,,traffic_signals,3
752,42430643,40.7570801,-74.0010659,,traffic_signals,3
753,42430646,40.7576816,-74.0006308,,traffic_signals,3
754,42430651,40.7582984,-74.0001819,,traffic_signals,3
755,42430664,40.7595233,-73.9992328,,traffic_signals,4
756,42430669,40.7601488,-73.9988039,,traffic_signals,4
757,42430673,40.7608279,-73.9983286,,traffic_signals,4
758,42430677,40.7615047,-73.9978445,,traffic_signals,4
759,42430680,40.7621219,-73.9973838,,traffic_signals,4
760,42430685,40.7627499,-73.9969249,,traffic_signals,4
761,42430688,40.7633783,-73.9964573,,traffic_signals,4
762,42430691,40.7640036,-73.9960052,,traffic_signals,4
763,42430694,40.7646309,-73.9955449,,traffic_signals,4
764,42430698,40.7652542,-73.9950835,,traffic_signals,4
765,42430704,40.7658858,-73.9946355,,traffic_signals,4
766,42430707,40.766505,-73.994173,,traffic_signals,4
767,42430713,40.7671343,-73.9937004,,traffic_signals,4
768,42430722,40.7677405,-73.9932635,,traffic_signals,3
769,42430736,40.7683937,-73.9927954,,traffic_signals,4
770,42430739,40.7690142,-73.9923444,,traffic_signals,4
771,42430742,40.7696438,-73.9918904,,traffic_signals,4
772,42430745,40.7703191,-73.991402,,traffic_signals,4
773,42430747,40.7709804,-73.990923,,traffic_signals,4
774,42430749,40.7716213,-73.9904588,,traffic_signals,4
775,42430761,40.7294709,-74.0051447,,traffic_signals,4
776,42430770,40.730321,-74.004688,,traffic_signals,4
777,42430782,40.730719,-74.00446,,traffic_signals,4
778,42430791,40.7311289,-74.0042257,,traffic_signals,4
779,42430796,40.7318924,-74.0037892,,,3
780,42430803,40.7332265,-74.0030292,,traffic_signals,4
781,42430805,40.7336094,-74.0028114,,traffic_signals,5
782,42430811,40.7343413,-74.002395,,traffic_signals,4
783,42430813,40.7350834,-74.0019682,,traffic_signals,4
784,42430818,40.7355352,-74.0016967,,traffic_signals,3
785,42430824,40.7357944,-74.0015452,,traffic_signals,4
786,42430828,40.736564,-74.001095,,traffic_signals,6
787,42430848,40.7094091,-74.0051183,,stop,3
788,42430857,40.7334469,-73.9955052,,traffic_signals,4
789,42430861,40.732731,-73.993814,,traffic_signals,4
790,42430872,40.7312807,-73.9903509,,traffic_signals,4
791,42430886,40.7307238,-73.9890529,,traffic_signals,4
792,42430898,40.729779,-73.986812,,traffic_signals,4
793,42430903,40.7287826,-73.9844396,,traffic_signals,4
794,42430914,40.727846,-73.982228,,traffic_signals,4
795,42430924,40.726866,-73.979906,,traffic_signals,4
796,42430938,40.7258829,-73.9775364,,traffic_signals,4
797,42430942,40.724877,-73.975164,,traffic_signals,4
798,42430945,40.7241822,-73.9735174,,,2
799,42430951,40.850645,-73.937365,,,3
800,42430973,40.7175925,-73.9754056,,,3
801,42430981,40.7734934,-73.9890921,,traffic_signals,3
802,42430983,40.7741202,-73.9886361,,traffic_signals,4
803,42430984,40.7747491,-73.9881847,,traffic_signals,4
804,42430985,40.7753835,-73.9877347,,traffic_signals,3
805,42430989,40.7760287,-73.9872606,,traffic_signals,4
806,42431000,40.778488,-73.9854454,,traffic_signals,4
807,42431002,40.7791214,-73.9849974,,traffic_signals,4
808,42431004,40.7798073,-73.9844842,,traffic_signals,4
809,42431005,40.7804962,-73.9839851,,traffic_signals,4
810,42431007,40.781134,-73.9835331,,traffic_signals,4
811,42431008,40.7817679,-73.9830719,,traffic_signals,4
812,42431009,40.7823951,-73.9825954,,traffic_signals,4
813,42431015,40.7830301,-73.9821288,,traffic_signals,4
814,42431019,40.7843497,-73.9811702,,traffic_signals,4
815,42431024,40.785659,-73.9802226,,traffic_signals,4
816,42431027,40.7862926,-73.9797618,,traffic_signals,4
817,42431030,40.7869385,-73.9792937,,traffic_signals,4
818,42431034,40.7881993,-73.978373,,traffic_signals,4
819,42431037,40.7888872,-73.9778627,,traffic_signals,4
820,42431039,40.7895628,-73.9773744,,traffic_signals,4
821,42431044,40.7901743,-73.9769232,,traffic_signals,4
822,42431057,40.7914402,-73.9760046,,traffic_signals,4
823,42431067,40.7920701,-73.9755518,,traffic_signals,4
824,42431078,40.7927034,-73.9750856,,traffic_signals,4
825,42431089,40.7933298,-73.9746245,,traffic_signals,4
826,42431094,40.7939523,-73.9741656,,traffic_signals,4
827,42431096,40.7945783,-73.9737042,,traffic_signals,4
828,42431099,40.7952575,-73.9732137,,traffic_signals,4
829,42431102,40.7959386,-73.9727178,,traffic_signals,4
830,42431104,40.7965558,-73.9722592,,traffic_signals,4
831,42431106,40.7971871,-73.9718112,,traffic_signals,4
832,42431107,40.7978216,-73.9713467,,traffic_signals,4
833,42431108,40.7984506,-73.9708877,,traffic_signals,4
834,42431111,40.7990808,-73.9704307,,traffic_signals,4
835,42431113,40.7996987,-73.9699736,,traffic_signals,4
836,42431116,40.8003317,-73.9695099,,traffic_signals,4
837,42431118,40.8009593,-73.9690678,,traffic_signals,4
838,42431121,40.8023337,-73.9681074,,traffic_signals,4
839,42431151,40.7396572,-74.0063902,,,3
840,42431154,40.7402946,-74.0079644,,,4
841,42431156,40.7407313,-74.00896,,,3
842,42431165,40.7272967,-73.9936333,,traffic_signals,4
843,42431168,40.7264167,-73.9918576,,traffic_signals,4
844,42431177,40.860956,-73.926502,,,3
845,42431180,40.863614,-73.928206,,,3
846,42431186,40.8039853,-73.9603251,,,3
847,42431193,40.8068579,-73.9671331,,traffic_signals,4
848,42431200,40.800066,-73.9510418,,traffic_signals,3
849,42431201,40.800686,-73.952508,,traffic_signals,4
850,42431203,40.8013297,-73.9540253,,traffic_signals,4
851,42431207,40.8024915,-73.9567862,,traffic_signals,4
852,42431210,40.8030961,-73.9582388,,traffic_signals,4
853,42431228,40.869459,-73.922343,,,1
854,42431230,40.86915,-73.922145,,traffic_signals,4
855,42431234,40.8684931,-73.9217076,,traffic_signals,4
856,42431242,40.866759,-73.920612,,traffic_signals,4
857,42431252,40.864809,-73.919362,,traffic_signals,4
858,42431257,40.8644712,-73.9189539,,traffic_signals,6
859,42431260,40.8636939,-73.9170603,,traffic_signals,4
860,42431273,40.7315444,-74.0049377,,,4
861,42431275,40.7316248,-74.0060166,,,3
862,42431293,40.7917296,-73.9628267,,,3
863,42431447,40.7878728,-73.9674799,,traffic_signals,3
864,42431452,40.7353127,-73.9898332,,traffic_signals,4
865,42431453,40.7346549,-73.9882789,,traffic_signals,4
866,42431459,40.7339789,-73.9866821,,traffic_signals,4
867,42431461,40.733372,-73.985242,,,3
868,42431464,40.733033,-73.984441,,traffic_signals,4
869,42431467,40.732699,-73.983646,,,3
870,42431470,40.7320287,-73.982061,,traffic_signals,3
871,42431482,40.7291431,-73.9751875,,,3
872,42431490,40.736691,-73.99312,,traffic_signals,4
873,42431497,40.7387661,-74.0034031,,traffic_signals,3
874,42431500,40.7387561,-74.00386,,,3
875,42431503,40.7387641,-74.0055102,,traffic_signals,4
876,42431505,40.7387622,-74.00646,,,4
877,42431508,40.738759,-74.008103,,,3
878,42431517,40.729344,-74.003657,,,4
879,42431519,40.7298634,-74.0039573,,traffic_signals,4
880,42431524,40.730447,-74.004303,,,4
